_tid_,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
6141,munir sajal,bottreau,1982,charleston,defender,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
10088,gesine tilmann,cagman,1996,corpus,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
3468,xiaocheng beth,guerriero,1980,harrisburg,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
10250,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
6590,otthein naftaly,hogan,1976,salvador,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
5934,corentin luping,gevinti,1979,amarillo,forward,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
4033,sylvie nathalie,yang,1983,long,goalkeeper,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
11920,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
9211,anandeep marinus,balboni,1994,guangzhou,midfield,borussia monchengladbach,hamburg,estadio da luz,2012,jeremy cantu
1120,rohan sander,rezende,1995,providenciales,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
1004,ryoichi ilan,togni,1992,vienna,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
4569,chase jed,pascual,1984,caracas,midfield,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
11785,gururaj emilio,mallorqui,1980,santiago,forward,aik solna-*,mexico city,vicente calderon stadium,2010,shigetomo abbas
7712,philip sachio,yoccoz,1975,dayton,goalkeeper-*,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
11275,seungwang haym,scanlon,1984,munich,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
10235,yadran mechthild,rayne,1983,south,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
11966,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
7018,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
11810,ayal waeil,haining,1981,wichita,defender,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
614,osmar norton,gove,1975,paris-*,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
2734,corentin luping,gevinti,1979,amarillo,forward,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
4843,vassilios rildo,cippico,1997,green,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
5625,zizette polina,herger,1980,el,goalkeeper,seattle sounders,dortmund,stadio san paolo,2013,aiqun levergood
677,hongsing marla,kubicka,1993,barcelona,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
7653,kristian britta,vieri,1978,prague,defender,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
621,noriyuki audrey,cun,1993,san,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
11070,jeroen yiyun,henriksson,1981,tri,midfield,juventus,salvador,bmo field,2010,masum kasprzak
5884,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
10,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,juventus,salvador,bmo field,2012,ilyoung giese
8198,maggie zhiqiang,dabipi,1980,la,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
9335,guoren igino,hudelmaier,1979,santiago,defender,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
8591,mehryar judi,favre,1995,amarillo,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
2330,martii mischa,matyska,1978,pasco,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
11689,dallas chongkye,timkovsky,1988,panama,forward,juventus,salvador,bmo field,2012,ilyoung giese
9828,athushi belli,gull,1977,key,defender,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
12287,maggie zhiqiang,dabipi,1980,la,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
7849,shunge wop,latch,1982,guatemala,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
11917,otthein naftaly,hogan,1976,salvador,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
2916,rahim barton,kawakami,1993,billings,defender,fk partizan,orlando,white hart lane,2013,ryouji dare
3943,tatsuro kamaljit,specker,1994,shreveport,forward,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
182,martii mischa,matyska,1978,pasco,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
12026,osmar norton,gove,1975-*,paris,midfield,aik solna-*,mexico city,vicente calderon stadium,2010,shigetomo abbas
2869,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
7545,giuliano nobuhiko,roeseler,1994,st,forward,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
737,masum zhenbing,kwasny,1982,charleston,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
7834,baoling takehiro,astor,1977,gulfport,defender,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
1981,geraud pat,sherratt,1976,wilkes,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
8522,gongzhu youngmok,kubicar,1979,warsaw,midfield,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
10796,gang vivekananda,hofstetter,1983,mobile,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
1239,philip sachio,yoccoz,1975,dayton,forward,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2014,xiaolei ronchette
6572,yibei yousong,berthiaume,1989,prague,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
9501,heiner farahangiz,weatherhead,1979,louisville,midfield,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
3129,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
11836,osmar norton,gove,1975,paris,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2010,sigenobu bodagala
2954,zizette polina,herger,1980,el,goalkeeper,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
9617,jeroen yiyun,henriksson,1981,tri,goalkeeper,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
9871,abhaya win,senator,1978,el,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
5037,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
3861,setsuo gay,preas,1980,south,goalkeeper,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
2807,nasreddine dongseung,zallocco,1995,leon,midfield,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
3325,jialin huan,rensink,1976,billings,midfield,s.c. braga,gelsenkirchen,sporting park,2013,henryk kochs
1050,toshiro ryouichi,nekvinda,1976,great,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
506,elenora noriyuki,gawlick,1988,orange,goalkeeper,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
1487,yadran mechthild,rayne,1983,south,defender,new york red bulls,solna,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
10958,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
11750,yasusi seongyeol,clemm,1997,des,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
703,seungwang haym,scanlon,1984,munich,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
7549,laird capers,aigrain,1990,vail,defender,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
5969,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
1372,ernest chiemi,broch,1989,birmingham,defender,west ham united f.c.,solna,balaidos,2013,aiqun levergood
12136,elfriede zin,macgregor,1984,bucharest,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
1322,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
4108,toshiro ryouichi,nekvinda,1976,great,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
1456,rastislav stevo,bellosta,1976,cozumel,forward,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
6717,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
8116,gesine tilmann,cagman,1996,corpus,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
838,ernest chiemi,broch,1989,birmingham,defender,west ham united f.c.,solna,balaidos,2013,aiqun levergood
4143,toshiro ryouichi,nekvinda,1976,great,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
2684,gesine tilmann,cagman,1996,corpus,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
6924,zicheng yike,clark,1983,missoula,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
3454,martii mischa,matyska,1978,pasco,goalkeeper,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
8966,corentin luping,gevinti,1979,amarillo,forward,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
8774,alper ehud,lichnewsky,1988,ontario,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
4083,hayo laks,hooghiemstra,1986,memphis,goalkeeper,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
6610,geraud pat,sherratt,1976,wilkes,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
3708,gesine tilmann,cagman,1996,corpus,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
6220,laird capers,aigrain,1990,vail,defender,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
7405,hiroyuke hagbal,ro;dl,1992,montgomery,goalkeeper,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
44,fortune orestes,waack,1989,cape,forward,juventus,salvador,bmo field,2010,masum kasprzak
11438,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
9334,jianlin guanghui,rudstrom,1979,des,defender,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
7291,maggie zhiqiang,dabipi,1980,la,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
9486,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
6194,kazumiti pin,ziavras,1980,orange,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
7874,saydean eiichi,alpuente,1983,asheville,forward,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
9735,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
9897,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
2931,elie mart,otillio,1982,zihuatenejo,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
6119,zhili vinay,molzberger,1981,florence,goalkeeper,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
5852,yibei yousong,berthiaume,1989,prague,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
4149,yili junjie,walrath,1988,beaumont,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
746,joe myung,coppola,1975,ciudad,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
6203,oryal tohru,mikelsons,1997,zihuatenejo,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
12337,jianlin guanghui,rudstrom,1979,des,defender,valencia cf,stuttgart,camp nou,2011,veit luks
1597,maggie zhiqiang,dabipi,1980,la,goalkeeper,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
2474,antonius ard,rikino,1975,prague,defender-*,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11638,guoren igino,hudelmaier,1979,santiago,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
7103,jinsei ranjeev,blix,1983,cozumel,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
9679,setsuo gay,preas,1980,south,goalkeeper,new york red bulls,solna,balaidos,2011,jiangling micheaux
4701,otthein naftaly,hogan,1976,salvador,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
1548,anke ute,weener,1995,kiev,defender,west ham united f.c.,solna,balaidos,2013,aiqun levergood
7004,seungwang haym,scanlon,1984,munich,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
1434,ezio roslyn,grems,1987,toronto,midfield,juventus,salvador,bmo field,2010,masum kasprzak
11758,laird capers,aigrain,1990,vail,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
6788,myla nikolaus,goni,1995,budapest,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
5710,zicheng yike,clark,1983,missoula,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
5338,renganathan sihai,godo,1989,baton,defender,valencia cf,stuttgart,camp nou,2011,veit luks
9198,rahim barton,kawakami,1993,billings,defender,fk partizan,orlando,white hart lane,2013,ryouji dare
10040,silvio rogelio,keskin,1988,pasco,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
12470,eleftherios maxwell,bollman,1986,brussels,midfield,west ham united f.c.,solna,balaidos,2013,aiqun levergood
9015,anke ute,weener,1995,kiev,defender,juventus,salvador,bmo field,2012,ilyoung giese
5819,leelanivas domenico,stolovitch,1975,nassau-*,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
11417,salim uday,buttyan,1986,beaumont,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
7418,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
7282,salim uday,buttyan,1986,beaumont,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
11765,hucang xiaoyong,bernabeu,1996,boise,goalkeeper,west ham united f.c.,solna,balaidos,2013,aiqun levergood
10846,wendie benson,brunk,1996,ouagadougou,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
7811,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
8459,renganathan sihai,godo,1989,baton,defender,valencia cf,stuttgart,camp nou,2011,veit luks
10490,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
2749,jinsei ranjeev,blix,1983,cozumel,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
9636,petko maogang,usha,1986,nice,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
193,alfred giovanni,larab,1990,colorado,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
11055,dongwook valentyn,schupeta,1975,fayetteville,defender-*,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
9860,shunge wop,latch,1982,guatemala,forward,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
1011,asis sinisa,hennebert,1986,elko,midfield,juventus,salvador,bmo field,2010,masum kasprzak
4270,gesine tilmann,cagman,1996,corpus,defender,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
12388,osmar norton,gove,1975,paris,defender,sport club internacional,montreal,king power stadium,2010,berardo gerber
7195,anya itaru,ghezal,1977,orlando,defender,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
7319,gang vivekananda,hofstetter,1983,mobile,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
12141,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
1243,jinsei ranjeev,blix,1983,cozumel,midfield,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
3613,luitpold avra,guyton,1981,des,goalkeeper,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
4374,rahim barton,kawakami,1993,billings,midfield,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
3135,leelanivas domenico,stolovitch,1975,nassau-*,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
1233,nili reese,kopanas,1975,augusta-*,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
10257,yadran mechthild,rayne,1983,south,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
11808,klaus nicu,strevell,1979,roanoke,forward,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
7451,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
3732,frieda ortrun,quitte,1976,melbourne,forward,acf fiorentina,hamburg,king power stadium,2013,amandio klosowski
3857,petko maogang,usha,1986,nice,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
11595,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
2950,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,munich,stadio olimpico,2011,veit luks
7605,peteris yusuf,maxson,1989,tokyo,midfield,borussia monchengladbach,hamburg,estadio da luz,2012,jeremy cantu
388,surapol yechezkel,noltemeier,1984,reno,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
12101,setsuo gay,preas,1980,south,goalkeeper,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
2376,yasusi seongyeol,clemm,1997,des,defender,fk partizan,orlando,white hart lane,2012,ravindra grnarov
8130,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
9221,noe aurelie,konikowska,1976,jacksonville,defender,new york red bulls,brasilia,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
1838,salim uday,buttyan,1986,beaumont,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
5821,horace gunnvald,danneberg,1993,guatemala,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
10451,farzan jakob,onaga,1988,huntington,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
2937,rastislav stevo,bellosta,1976,cozumel,forward,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
3099,klaus nicu,strevell,1979,roanoke,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
10559,guoren igino,hudelmaier,1979,santiago,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
7160,osmar norton,gove,1975,paris,midfield-*,aik solna-*,mexico city,vicente calderon stadium,2010,shigetomo abbas
9692,mazin emeka,milicia,1989,new,midfield,new york red bulls,solna,balaidos,2011,jiangling micheaux
11740,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
7491,jianlin guanghui,rudstrom,1979,des,defender,valencia cf,stuttgart,camp nou,2011,veit luks
8270,vishwani konrad,dingle,1983,casper,defender,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
6058,otthein naftaly,hogan,1976,salvador,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
1591,mejar congxiao,farrag,1994,sao,midfield,borussia monchengladbach,hamburg,estadio da luz,2012,jeremy cantu
1051,kamal carolyn,kontos,1981,green,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
9898,nili reese,kopanas,1975,augusta-*,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
946,huajun haijo,zajak,1982,conakry,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
3280,catherina loan,kolvik,1980,killeen,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
8322,lorrin kazuki,gabalda,1991,veracruz,forward,juventus,salvador,bmo field,2010,masum kasprzak
1406,jinsei ranjeev,blix,1983,cozumel,midfield,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
8787,chase jed,pascual,1984,caracas,midfield,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
80,martii mischa,matyska,1978,pasco,goalkeeper,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
2848,anke ute,weener,1995,kiev,defender,west ham united f.c.,solna,balaidos,2013,aiqun levergood
377,chitresh harlan,babb,1991,copenhagen,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
2935,saydean eiichi,alpuente,1983,asheville,forward,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
2918,nasreddine dongseung,zallocco,1995,leon,midfield,valencia cf,stuttgart,camp nou,2011,veit luks
5638,rohan sander,rezende,1995,providenciales,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
3824,gennadi ciprian,kubicar,1995,madrid,forward,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
5643,anke ute,weener,1995,kiev,defender,west ham united f.c.,solna,balaidos,2013,aiqun levergood
9990,hunter yaling,gubitoso,1982,amsterdam,defender,new york red bulls,solna,balaidos,2011,jiangling micheaux
10511,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
8639,peteris yusuf,maxson,1989,tokyo,midfield,borussia monchengladbach,hamburg,estadio da luz,2012,jeremy cantu
1673,mieke yoshikane,roussille,1985,abidjan,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
3793,hongsing marla,kubicka,1993,barcelona,goalkeeper,montpellier hsc,recife,stade velodrome,2013,bernando jesus
9279,pitro melek,poulin,1975-*,buffalo,midfield,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5378,myla nikolaus,goni,1995,budapest,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
7176,jialin sartaj,vinay,1995,santiago,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11104,devina qutaibah,schloegel,1997,charleston,goalkeeper,boavista f.c.,naples,veltins-arena,2014,torsten fedou
4420,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
1939,wendie benson,brunk,1996,ouagadougou,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
1486,yadran mechthild,rayne,1983,south,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
2352,sangjin martin,sezan,1985,lisbon,defender,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
1827,chitresh harlan,babb,1991,copenhagen,defender,valencia cf,munich,stadio olimpico,2011,veit luks
11280,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
4889,jami waqar,longobardi,1988,aguascalientes,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
537,christopher stamos,munster,1993,berlin,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
2288,andres yahya,wolin,1980,istanbul,goalkeeper,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
6712,theordore zhaoqian,devroye,1991,lexington,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
6817,hichum ashok,leifker,1984,monroe,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
6870,abhaya win,senator,1978,el,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
698,dongmyun samuel,corvi,1991,portland,forward,juventus,salvador,bmo field,2012,ilyoung giese
10791,felipe gaetano,nurmeev,1994,windhoek,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
541,judy brant,prenel,1978,worcester,goalkeeper,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
12196,ruck williams,leenaerts,1995,nice,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
2651,luitpold avra,guyton,1981,des,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
3712,magne chihping,jungst,1990,durban,midfield,juventus,salvador,bmo field,2010,masum kasprzak
10872,cherri toshiaki,musselman,1984,valdosta,goalkeeper,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
4940,odysseas iara,batz,1980,athens,midfield,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
10942,rastislav stevo,bellosta,1976,cozumel,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
6885,eleftherios maxwell,bollman,1986,brussels,defender,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
11245,masum zhenbing,kwasny,1982,charleston,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
7064,gesine tilmann,cagman,1996,corpus,defender,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
8162,vishwani konrad,dingle,1983,casper,midfield,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
3002,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
6030,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2014,atsuyuki jayaprakash
3104,daisy ryotaro,felciano,1976,milan,goalkeeper,lille osc,munich,allianz arena olympic stadium munich,2010,masum kasprzak
10656,andres yahya,wolin,1980,istanbul,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
3019,yasusi seongyeol,clemm,1997,des,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
8861,dallan yoshioki,nuzman,1990,casper,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
4184,yuyan ivailo,yochum,1991,great,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
2112,gina kenta,besancenot,1976,mobile,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
8033,velimir solveig,andraka,1988,hartford,defender,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
2796,gesine tilmann,cagman,1996,corpus,defender,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
9884,jeroen yiyun,henriksson,1981,tri,midfield,juventus,salvador,bmo field,2010,masum kasprzak
3998,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
6003,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus,salvador,bmo field,2010,masum kasprzak
11535,kioumars junbo,kavvadias,1990,beaumont,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
6912,jinsei ranjeev,blix,1983,cozumel,midfield,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
7445,cherri toshiaki,musselman,1984,valdosta,midfield,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
7439,graham kukhamay,mccain,1989,barcelona,midfield,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
818,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
578,mehryar judi,favre,1995,amarillo,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
2451,yuiko adele,gnutzmann,1993,beaumont,forward,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
