_tid_,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
17244,chase jed,pascual,1984,caracas,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
15721,magne chihping,jungst,1990,durban,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
6045,sarangan sreerama,borgelt,1994,baltimore,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
2188,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
4249,ruck williams,leenaerts,1995,nice,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
1490,woei dongmo,ogawa,1988,aguascalientes,defender,boavista f.c.,naples,veltins-arena,2014,piera faustini
17477,gina kenta,besancenot,1976,mobile,forward,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
5517,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
11364,zizette polina,herger,1980,el,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
10627,athushi belli,gull,1977,key,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
11626,jinsei ranjeev,blix,1983,cozumel,midfield,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
6281,ruck williams,leenaerts,1995,nice,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
2091,nicol kathrin,badache,1994,key,forward,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
6965,cherri toshiaki,musselman,1984,valdosta,goalkeeper,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
18519,pitro melek,poulin,1975,buffalo,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
15470,jinsei ranjeev,blix,1983,cozumel,midfield,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
11472,vassilios rildo,cippico,1997,green,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
8282,ryoichi ilan,togni,1992,vienna,midfield,juventus,salvador,bmo field,2012,ilyoung giese
9178,gongzhu youngmok,kubicar,1979,warsaw,defender,s.c. braga,gelsenkirchen,sporting park,2013,henryk kochs
22236,judy brant,prenel,1978,worcester,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
5332,gina kenta,besancenot,1976,mobile,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
13827,mazin emeka,milicia,1989,new,midfield,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
16689,petko maogang,usha,1986,nice,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
19488,yili junjie,walrath,1988,beaumont,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
5733,tatsuro kamaljit,specker,1994,shreveport,forward,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
22408,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
13911,vijay ravindranath,codenie,1985,montreal,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
8240,anke ute,weener,1995,kiev,defender,west ham united f.c.,solna,balaidos,2014,aiqun levergood
21926,hayo laks,hooghiemstra,1986,memphis,goalkeeper,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
22574,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
12379,fiora avinash,rosinski,1993,palm,defender,the new saints f.c.,arlington,parc des princes,2014,robbert flach
6392,ramakant elgin,schachter,1990,sun,midfield,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
16341,sahin owen,palomar,1984,monroe,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
20068,seungwang haym,scanlon,1984,munich,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
2465,seungwang haym,scanlon,1984,munich,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
1924,klaus nicu,strevell,1979,roanoke,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
8830,martii mischa,matyska,1978,pasco,goalkeeper,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
10358,felipe gaetano,nurmeev,1994,windhoek,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
22767,toshiro ryouichi,nekvinda,1976,great,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
1247,wonhee chrysantos,cremilleux,1981,melbourne,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
19135,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
10621,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
21025,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
14931,hideaki sava,burtschick,1988,guatemala,midfield,sport club internacional,montreal,king power stadium,2013,soung alt
13683,athushi belli,gull,1977,key,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
60,wonhee chrysantos,cremilleux,1981,melbourne,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
14445,hongsing marla,kubicka,1993,barcelona,goalkeeper,montpellier hsc,recife,stade velodrome,2013,bernando jesus
7723,sava lui,schmerl,1977,las,defender,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
8094,sangjin martin,sezan,1985,lisbon,midfield,new york red bulls,solna,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
23330,hongsing marla,kubicka,1993,barcelona,goalkeeper,montpellier hsc,recife,stade velodrome,2013,bernando jesus
11981,hing seichi,kehrer,1990,conakry,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
3043,andres yahya,wolin,1980,istanbul,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
17568,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
21982,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
1622,siranush maris,kameda,1982,gainesville,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
206,martii mischa,matyska,1978,pasco,goalkeeper,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
14646,jianlin guanghui,rudstrom,1979,des,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
13056,dongwook valentyn,schupeta,1975,fayetteville,defender,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
18560,zicheng yike,clark,1983,missoula,goalkeeper,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
14972,karan spyridon,heiserman,1986,vancouver,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
7270,vishwani konrad,dingle,1983,casper,defender,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
22936,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
9716,annabelle katsunori,rouchaleau,1994,wilmington,defender,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
22676,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
3052,abhaya win,senator,1978,el,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
10595,fortune orestes,waack,1989,cape,forward,juventus,salvador,bmo field,2010,masum kasprzak
23345,gennadi ciprian,kubicar,1995,madrid,forward,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
11797,ernest chiemi,broch,1989,birmingham,defender,west ham united f.c.,solna,balaidos,2013,aiqun levergood
8269,lundy bharathi,remp,1979,elko,forward,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
935,roger kazi,kraetzl,1990,macon,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
21431,guilang prasant,clasen,1982,fairbanks,forward,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
14784,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
17298,mieke yoshikane,roussille,1985,abidjan,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
21331,chase jed,pascual,1984,caracas,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
114,kioumars junbo,kavvadias,1990,beaumont,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
12129,yookun apostol,benn,1984,los,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
17565,lorraine hussein,sokolin,1993,idaho,defender,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
6425,sanjaya raed,zabele,1996,twin,midfield,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
13184,farshid zubin,seppanen,1983,washington,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
5384,abdalla susannne,hoare,1982,gulfport,defender,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
20672,yerucham yunming,berrebi,1990,dallas,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
7632,elfriede zin,macgregor,1984,bucharest,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
12118,yuyan ivailo,yochum,1991,great,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
23972,vassilios rildo,cippico,1997,green,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
7312,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
4619,farzan jakob,onaga,1988,huntington,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
10288,ryoichi ilan,togni,1992,vienna,midfield,juventus,salvador,bmo field,2012,ilyoung giese
3159,pierangela sudha,tulley,1986,greensboro,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
24977,xiaocheng beth,guerriero,1980,harrisburg,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
6160,rudie subbu,hermanns,1992,sao,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
3814,boijdar michal,yntema,1982,beaumont,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
9920,sava lui,schmerl,1977,las,defender,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
20129,sanjaya raed,zabele,1996,twin,goalkeeper,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
1528,chitresh harlan,babb,1991,copenhagen,defender,valencia cf,munich,stadio olimpico,2011,veit luks
21036,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
15879,tatuo bongki,scofield,1992,birmingham,forward,fc bayern munich,seattle,san siro stadium,2014,shigetomo abbas
2499,daisy ryotaro,felciano,1976,milan,midfield,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
24678,saydean eiichi,alpuente,1983,asheville,forward,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
1226,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
17322,cherri toshiaki,musselman,1984,valdosta,goalkeeper,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
23348,vishwani konrad,dingle,1983,casper,midfield,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
12437,yasusi seongyeol,clemm,1997,des,defender,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
14738,mazin emeka,milicia,1989,new,midfield,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
16472,bhuwan percy,bouabdallah,1984,guangzhou,forward,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
23488,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
20712,jianlin guanghui,rudstrom,1979,des,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
5164,jim jaak,tchernykh,1990,toulouse,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
18704,martii mischa,matyska,1978,pasco,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
15886,heiner farahangiz,weatherhead,1979,louisville,midfield,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
7868,petko maogang,usha,1986,nice,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
696,joxan barb,eisenstadt,1977,conakry,forward,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
17081,elenora noriyuki,gawlick,1988,orange,goalkeeper,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
5903,gang vivekananda,hofstetter,1983,mobile,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
10315,gernod sowmitri,harloff,1991,monterrey,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
23262,hiroyuke hagbal,ro;dl,1992,montgomery,goalkeeper,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
6316,raymond huaiyuan,merico,1985,detroit,forward,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
18613,petko maogang,usha,1986,nice,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
24134,athushi belli,gull,1977,key,defender,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
21503,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
17508,attila adelheit,ebbinghaus,1983,manchester,forward,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
12427,kamal carolyn,kontos,1981,green,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
9784,ryoichi ilan,togni,1992,vienna,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
20875,thodoros peizong,balfanz,1983,indianapolis,forward,fc midtjylland,houston,stade louis ii,2011,nabih rios
16273,velimir solveig,andraka,1988,hartford,defender,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
5913,errol cetin,fabrizio,1978,shreveport,midfield,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
12972,curd jussi,shindo,1998,seattle,forward,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
22290,wendie benson,brunk,1996,ouagadougou,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
3119,clay pawel,kadar,1991,sarasota,defender,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
13512,munir sajal,bottreau,1982,charleston,defender,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
4362,alison pierdaniele,knauff,1992,mobile,defender,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
14363,jianlin guanghui,rudstrom,1979,des,defender,valencia cf,stuttgart,camp nou,2011,veit luks
3328,errol cetin,fabrizio,1978,shreveport,midfield,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
1350,judy brant,prenel,1978,worcester,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
9051,bhuwan percy,bouabdallah,1984,guangzhou,forward,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
18763,eleftherios maxwell,bollman,1986,brussels,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
7942,saydean eiichi,alpuente,1983,asheville,forward,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
3314,lorrin kazuki,gabalda,1991,veracruz,midfield,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
6016,hichum ashok,leifker,1984,monroe,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
14843,ichiang hanan,kappner,1993,lyon,forward,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
1468,laird capers,aigrain,1990,vail,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
8151,silvio rogelio,keskin,1988,pasco,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
4159,andres yahya,wolin,1980,istanbul,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
18361,lorrin kazuki,gabalda,1991,veracruz,midfield,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
931,nasreddine dongseung,zallocco,1995,leon,midfield,valencia cf,stuttgart,camp nou,2011,veit luks
14337,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,juventus,salvador,bmo field,2012,ilyoung giese
14484,roger kazi,kraetzl,1990,macon,midfield,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
11363,myla nikolaus,goni,1995,budapest,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
12849,klaus nicu,strevell,1979,roanoke,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
4913,mahmut vyjayanti,dedood,1984,mobile,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
14389,clay pawel,kadar,1991,sarasota,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
15362,jianghai kiyotoshi,kakuta,1989,puerto,midfield,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
10906,yoonjoon eila,yannakoudakis,1996,shannon,midfield,new york red bulls,solna,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
18304,saydean eiichi,alpuente,1983,asheville,forward,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
20518,surjatini joohack,spehner,1978,new,midfield,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
311,yasusi seongyeol,clemm,1997,des,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
23661,felipe gaetano,nurmeev,1994,windhoek,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
14365,laird capers,aigrain,1990,vail,defender,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
900,kazumiti pin,ziavras,1980,orange,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
7026,peteris yusuf,maxson,1989,tokyo,midfield,acf fiorentina,hamburg,estadio da luz,2012,atsuyuki jayaprakash
20871,ramakant elgin,schachter,1990,sun,midfield,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
3688,gesine tilmann,cagman,1996,corpus,defender,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
7982,bienvenido hussein,benaini,1992,washington,midfield,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
33,osmar norton,gove,1975,paris,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
8467,dallas chongkye,timkovsky,1988,panama,forward,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
24688,elfriede zin,macgregor,1984,bucharest,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
17412,chitresh harlan,babb,1991,copenhagen,defender,valencia cf,munich,stadio olimpico,2011,veit luks
17394,jim jaak,tchernykh,1990,toulouse,midfield,juventus,salvador,bmo field,2012,ilyoung giese
10328,behcet liu,tomii,1991,myrtle,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
24722,luitpold avra,guyton,1981,des,goalkeeper,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
18907,philip sachio,yoccoz,1975,dayton,forward,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
5615,surnjani catharine,marciano,1980,puebla,forward,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
12447,wendie benson,brunk,1996,ouagadougou,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
23425,jefferson chenxi,goss,1987,rochester,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
22953,nalvo shaygan,handschuh,1996,missoula,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
21858,dongmyun samuel,corvi,1991,portland,forward,juventus,salvador,bmo field,2012,ilyoung giese
23358,karan spyridon,heiserman,1986,vancouver,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
3818,kristian britta,vieri,1978,prague,defender,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
17738,yoonjoon eila,yannakoudakis,1996,shannon,midfield,new york red bulls,solna,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
10318,yadran mechthild,rayne,1983,south,forward,juventus,salvador,bmo field,2012,ilyoung giese
12425,fiora avinash,rosinski,1993,palm,defender,the new saints f.c.,arlington,parc des princes,2014,robbert flach
6740,sahin owen,palomar,1984,monroe,goalkeeper,boavista f.c.,naples,veltins-arena,2014,torsten fedou
1073,dallas chongkye,timkovsky,1988,panama,defender,fk partizan,orlando,white hart lane,2013,ryouji dare
1172,wendie benson,brunk,1996,ouagadougou,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
17849,jinsei ranjeev,blix,1983,cozumel,midfield,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
11584,guoren igino,hudelmaier,1979,santiago,defender,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
16737,yadran mechthild,rayne,1983,south,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
8297,boijdar michal,yntema,1982,beaumont,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
6933,cherri toshiaki,musselman,1984,valdosta,goalkeeper,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
2024,renganathan sihai,godo,1989,baton,goalkeeper,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
22116,ryoichi ilan,togni,1992,vienna,midfield,juventus,salvador,bmo field,2012,ilyoung giese
21458,gang vivekananda,hofstetter,1983,mobile,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
17837,karan spyridon,heiserman,1986,vancouver,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
15212,huu shian,abraham,1988,albuquerque,midfield,boavista f.c.,naples,veltins-arena,2014,piera faustini
8107,gesine tilmann,cagman,1996,corpus,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
3946,dagmar marilde,shackel,1985,memphis,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
8154,nalvo shaygan,handschuh,1996,missoula,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
24559,hideaki sava,burtschick,1988,guatemala,midfield,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
20890,judy brant,prenel,1978,worcester,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
11087,zengping alissa,touretzky,1983,roanoke,goalkeeper,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
10271,jim jaak,tchernykh,1990,toulouse,midfield,juventus,salvador,bmo field,2012,ilyoung giese
6078,lundy bharathi,remp,1979,elko,defender,fc bayern munich,seattle,san siro stadium,2014,shigetomo abbas
11280,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
14688,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
17453,gesine tilmann,cagman,1996,corpus,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
8901,sangjin martin,sezan,1985,lisbon,defender,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
23895,omer ponnarasu,savaria,1976,vancouver,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
23601,jim jaak,tchernykh,1990,toulouse,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
23016,lorraine hussein,sokolin,1993,idaho,defender,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
14791,sahin owen,palomar,1984,monroe,defender,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
22083,cherri toshiaki,musselman,1984,valdosta,midfield,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
4421,yookun apostol,benn,1984,los,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
651,matthey toshihisa,bowhill,1983,colorado,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
12477,xiaocheng beth,guerriero,1980,harrisburg,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
14701,yibei yousong,berthiaume,1989,prague,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
21082,giuliano nobuhiko,roeseler,1994,st,forward,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
4383,boyan witold,symes,1986,vail,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
3146,chitresh harlan,babb,1991,copenhagen,defender,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
16903,dagmar marilde,shackel,1985,memphis,goalkeeper,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
18876,huajun haijo,zajak,1982,conakry,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
24583,vijay ravindranath,codenie,1985,montreal,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
7728,dallan yoshioki,nuzman,1990,casper,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
17971,hichum ashok,leifker,1984,monroe,goalkeeper,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
22456,murat luc,kusakabe,1993,cody,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
12910,pitro melek,poulin,1975,buffalo,midfield,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
18764,gongzhu youngmok,kubicar,1979,warsaw,defender,s.c. braga,gelsenkirchen,sporting park,2013,henryk kochs
24275,caryl moninder,obermaier,1984,warsaw,forward,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
13947,hideaki sava,burtschick,1988,guatemala,midfield,sport club internacional,montreal,king power stadium,2013,soung alt
20382,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
15455,hongsing marla,kubicka,1993,barcelona,goalkeeper,montpellier hsc,recife,stade velodrome,2013,bernando jesus
19005,errol cetin,fabrizio,1978,shreveport,goalkeeper,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
13835,silvio rogelio,keskin,1988,pasco,defender,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
19377,ezio roslyn,grems,1987,toronto,midfield,juventus,salvador,bmo field,2010,masum kasprzak
14815,ichiang hanan,kappner,1993,lyon,goalkeeper,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
2095,zoubida roch,capps,1989,toulouse,goalkeeper,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
7201,pierre bella,strohmeir,1986,jackson,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
22099,renganathan sihai,godo,1989,baton,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
11477,wendie benson,brunk,1996,ouagadougou,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
18162,kristian britta,vieri,1978,prague,defender,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
21651,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
1474,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
22715,judy brant,prenel,1978,worcester,goalkeeper,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
