_tid_,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
3864,eleftherios maxwell,bollman,1986,brussels,defender,valencia cf,montevideo,constant vanden stock stadium-*,2011,vagan smallwood
10964,caryl moninder,obermaier,1984,warsaw,forward,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
10466,nili reese,kopanas,1975,augusta,midfield-*,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
5757,guoren igino,hudelmaier,1979,santiago,defender-*,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
552,luitpold avra,guyton,1981,des,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2011,srikanth chimia
2535,abdalla susannne,hoare,1982-*,gulfport,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
9268,geraud pat,sherratt,1976,wilkes-*,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
3875,christopher stamos,munster,1993,berlin,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
5212,xiaocheng beth,guerriero,1980,harrisburg,forward-*,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
11186,nasreddine dongseung,zallocco,1995,leon,midfield,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
12336,clay pawel,kadar,1991,sarasota,defender,new york red bulls,brasilia,san siro stadium,2012,atsuyuki jayaprakash
5185,cherri toshiaki,musselman,1984,valdosta,midfield,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
4388,noe aurelie,konikowska,1976,jacksonville-*,defender,new york red bulls,solna,allianz arena olympic stadium munich,2012,atsuyuki jayaprakash
6201,huajun haijo,zajak,1982-*,conakry,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
2436,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
11213,bhuwan percy,bouabdallah,1984,guangzhou,forward,west ham united f.c.,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
12500,hiroyuke hagbal,ro;dl,1992,montgomery,goalkeeper,royal antwerp f.c.-*,salvador,bmo field,2011,rashi papadourakis
8202,anke ute,weener,1995,kiev,defender,juventus,salvador,bmo field,2012,ilyoung giese
7798,dallan yoshioki,nuzman,1990,casper,midfield,fc dinamo bucuresti,hamburg,king power stadium,2013,robert lally
7378,yadran mechthild,rayne,1983,south,forward,fc anzhi makhachkala,tokyo,bmo field,2011,robert lally
6165,brad zhaofang,dighe,1977,frankfurt-*,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
4054,kioumars junbo,kavvadias,1990,beaumont,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
3731,gang vivekananda,hofstetter,1983-*,mobile,midfield,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
8527,ruck williams,leenaerts,1995,nice,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
10861,huajun haijo,zajak,1982,conakry,forward,juventus,salvador,bmo field,2014,sigenobu bodagala
10735,martii mischa,matyska,1978,pasco,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2012,sigenobu bodagala
7162,gongzhu youngmok,kubicar,1979,warsaw,defender,s.c. braga,gelsenkirchen,sporting park,2012,henryk kochs
9158,velimir solveig,andraka,1988,hartford,defender,west ham united f.c.,solna,donbass arena,2013,masum kasprzak
2499,daisy ryotaro,felciano,1976,milan-*,midfield,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
8011,petru bapiraju,harbison,1984,lome,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
8332,elie mart,otillio,1982-*,zihuatenejo,midfield,sport club internacional-*,montreal,king power stadium,2011,berardo gerber
6369,nasreddine dongseung,zallocco,1995,leon,midfield,valencia cf,montevideo,camp nou,2011,veit luks
10335,behcet liu,tomii,1991,myrtle,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
10405,hideaki sava,burtschick,1988,guatemala,midfield,new york red bulls,brasilia,san siro stadium,2012,atsuyuki jayaprakash
6659,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
5653,rastislav stevo,bellosta,1976,cozumel,forward-*,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
6484,yoshitomi thoshiaki,vafaie,1987,tampa,forward,valencia cf,montevideo,santiago bernabeu stadium,2011,vagan smallwood
7187,peteris yusuf,maxson,1989,tokyo,midfield,borussia monchengladbach,cardiff,estadio da luz,2012,jeremy cantu
5387,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
7704,salim uday,buttyan,1986,beaumont,defender,fk partizan,orlando,white hart lane,2011,ravindra grnarov
11345,eleftherios maxwell,bollman,1986,brussels,midfield,a.c. perugia calcio,solna,balaidos,2013,aiqun levergood
8856,anya itaru,ghezal,1977,orlando-*,midfield,fc bayern munich,seattle,san siro stadium,2011,atsufumi comparetto
12490,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga-*,gelsenkirchen,sporting park,2011,anupam oxenboll
4550,sahin owen,palomar,1984,monroe,defender,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
7693,gesine tilmann,cagman,1996,corpus,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
8173,abhaya win,senator,1978,el,forward,p.a.o.k fc,brasilia,king power stadium,2014,xiaomin saoudi
8219,yili junjie,walrath,1988,beaumont,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2014,zhouhui rubio
1842,silvio rogelio,keskin,1988,pasco,defender,valencia cf,montevideo,santiago bernabeu stadium,2011,atsufumi comparetto
2288,andres yahya,wolin,1980,istanbul,goalkeeper-*,forest green rovers f.c.,solna,donbass arena,2014,nabih rios
11904,athushi belli,gull,1977,key-*,defender,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
3186,krishnaprasad hiu,llewellyn,1984,nassau,midfield,acf fiorentina,hamburg,amsterdam arena,2013,mattan edelhoff
9998,leelanivas domenico,stolovitch,1975,nassau-*,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
4536,mazin emeka,milicia,1989,new,midfield,new york red bulls,solna,balaidos,2011,jiangling micheaux
5398,boijdar michal,yntema,1982-*,beaumont,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
7063,luitpold avra,guyton,1981,des,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2011,srikanth chimia
7440,athushi belli,gull,1977,key-*,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
11498,daisy ryotaro,felciano,1976,milan-*,goalkeeper,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
1969,anandeep marinus,balboni,1994,guangzhou,midfield,borussia monchengladbach,cardiff,estadio da luz,2012,jeremy cantu
151,felipe gaetano,nurmeev,1994,windhoek,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,atsufumi comparetto
3844,sahin owen,palomar,1984,monroe,goalkeeper,boavista f.c.,naples,veltins-arena,2010,torsten fedou
4003,hayo laks,hooghiemstra,1986,memphis,goalkeeper,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
11553,yerucham yunming,berrebi,1990,dallas,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
359,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
7389,christopher stamos,munster,1993,berlin,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
11595,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2012,srikanth chimia
11102,ezio roslyn,grems,1987,toronto,midfield,juventus-*,salvador,bmo field,2010,masum kasprzak
2462,judy brant,prenel,1978,worcester,goalkeeper-*,west ham united f.c.,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
1040,jacob efthimis,guoxing,1986,appleton,forward,forest green rovers f.c.,solna,donbass arena,2014,nabih rios
369,daisy ryotaro,felciano,1976,milan,midfield-*,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
1987,velimir solveig,andraka,1988,hartford,defender,west ham united f.c.,solna,donbass arena,2013,masum kasprzak
9481,yoshitomi thoshiaki,vafaie,1987,tampa,forward,valencia cf,montevideo,santiago bernabeu stadium,2011,vagan smallwood
4627,yoonjoon eila,yannakoudakis,1996,shannon,midfield,new york red bulls,solna,allianz arena olympic stadium munich,2012,atsuyuki jayaprakash
12183,tatuo bongki,scofield,1992,birmingham,forward,s.c. braga,gelsenkirchen,sporting park,2013,shyamala gibbs
11328,salim uday,buttyan,1986,beaumont,goalkeeper,valencia cf,montevideo,camp nou,2011,veit luks
1425,djimitri gabriela,miike,1990,nashville,defender,fc dinamo bucuresti,hamburg,king power stadium,2013,suranjan sakurai
6292,lode anamaria,ruocco,1980-*,fresno,midfield,a.c. perugia calcio,solna,donbass arena,2011,atsufumi comparetto
11259,guardian yongjoon,pierro,1994,chattanooga,midfield,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
6382,osmar norton,gove,1975,paris,defender-*,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
1164,andres yahya,wolin,1980,istanbul,goalkeeper,boavista f.c.,naples,veltins-arena,2011,piera faustini
4977,gina kenta,besancenot,1976,mobile-*,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
10122,xiaola jinhwan,steffan,1977,chihuahua,midfield-*,valencia cf,montevideo,constant vanden stock stadium-*,2011,vagan smallwood
10944,fiora avinash,rosinski,1993,palm,defender,the new saints f.c.,arlington,parc des princes,2014,robbert flach
2661,sava lui,schmerl,1977,las-*,defender,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
9068,graham kukhamay,mccain,1989,barcelona,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
7256,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,montevideo,stadio olimpico,2011,veit luks
11329,klaus nicu,strevell,1979,roanoke,forward-*,valencia cf,montevideo,constant vanden stock stadium-*,2011,vagan smallwood
1259,theordore zhaoqian,devroye,1991,lexington,defender,a.c. perugia calcio,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
337,ryoichi ilan,togni,1992,vienna,midfield,juventus,salvador,bmo field,2012,ilyoung giese
11074,elham roy,kupper,1997,toledo,midfield,fc bayern munich,seattle,san siro stadium,2011,atsufumi comparetto
304,xiaola jinhwan,steffan,1977,chihuahua,midfield-*,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
7429,abdalla susannne,hoare,1982,gulfport,defender,sv werder bremen,barcelona,boleyn ground,2011,sigenobu bodagala
10223,vishwani konrad,dingle,1983,casper,defender,tianjin teda f.c.,cardiff,estadio da luz,2012,ahsan kliger
6709,woei dongmo,ogawa,1988,aguascalientes,defender,tianjin teda f.c.,cardiff,estadio da luz-*,2011,ryouji dare
6872,alison pierdaniele,knauff,1992,mobile,defender,fc spartak moscow-*,istanbul,jan breydel stadium,2011,yki villano
3582,pierangela sudha,tulley,1986,greensboro,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
11752,ravin shengchang,cucka,1990,san,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
7678,ayal waeil,haining,1981,wichita,defender-*,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
9626,shunge wop,latch,1982-*,guatemala,forward,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
5532,osmar norton,gove,1975,paris-*,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
12355,gernod sowmitri,harloff,1991,monterrey,forward,tianjin teda f.c.,cardiff,estadio da luz-*,2011,ryouji dare
202,takenobu leighton,derby,1989,savannah,forward,valencia cf,montevideo,stadio olimpico,2011,atsufumi comparetto
10598,sahrah kimon,muluszynski,1991,gainesville,midfield,valencia cf,montevideo,santiago bernabeu stadium,2011,vagan smallwood
5571,yasusi seongyeol,clemm,1997,des,defender,west ham united f.c.,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
4350,rudie subbu,hermanns,1992,sao,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
1873,shunge wop,latch,1982-*,guatemala,forward,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
1774,horace gunnvald,danneberg,1993,guatemala,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2013,bernando jesus
5733,tatsuro kamaljit,specker,1994,shreveport,forward,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
2167,judy brant,prenel,1978,worcester,goalkeeper-*,west ham united f.c.,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
10467,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2012,srikanth chimia
2693,cherri toshiaki,musselman,1984,valdosta,midfield,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
607,nili reese,kopanas,1975,augusta-*,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,atsufumi comparetto
6670,izak monte,mattison,1992,budapest,midfield,fc kaiserslautern,munich,stadio olimpico,2011,atsufumi comparetto
9477,masum zhenbing,kwasny,1982-*,charleston,midfield,new york red bulls,solna,balaidos,2011,jiangling micheaux
4792,leelanivas domenico,stolovitch,1975,nassau-*,defender,p.a.o.k fc,tokyo,king power stadium,2012,kazuhiko claybrook
10187,athushi belli,gull,1977,key-*,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
2757,murat luc,kusakabe,1993,cody,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
2527,hiroyuke hagbal,ro;dl,1992,montgomery,goalkeeper,royal antwerp f.c.,london,bmo field,2011,atsufumi comparetto
3364,pierre bella,strohmeir,1986,jackson,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
6146,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
7554,hayo laks,hooghiemstra,1986,memphis,goalkeeper,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
3302,felipe gaetano,nurmeev,1994,windhoek,defender,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
9811,xiaocheng beth,guerriero,1980,harrisburg,forward-*,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
8861,dallan yoshioki,nuzman,1990,casper,midfield,fc dinamo bucuresti,hamburg,king power stadium,2013,robert lally
1002,elie mart,otillio,1982-*,zihuatenejo,defender,fc bayern munich,seattle,san siro stadium,2011,atsufumi comparetto
3833,woei dongmo,ogawa,1988,aguascalientes,defender,boavista f.c.,naples,veltins-arena,2014,piera faustini
10600,toshiro ryouichi,nekvinda,1976,great-*,forward,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
943,magne chihping,jungst,1990,durban,midfield,juventus-*,salvador,bmo field,2010,masum kasprzak
7415,murat luc,kusakabe,1993,cody,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
9290,hichum ashok,leifker,1984,monroe,goalkeeper,vfl wolfsburg,solna,westfalenstadion,2011,atsufumi comparetto
11588,yookun apostol,benn,1984,los,midfield,aalborg boldspilklub,london,anfield,2014,rosangela ketz
559,heiner farahangiz,weatherhead,1979,louisville,midfield-*,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
12075,yookun apostol,benn,1984,los,defender,boavista f.c.,naples,veltins-arena,2014,duckyoung padhye
10078,sangjin martin,sezan,1985,lisbon,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,jeremy cantu
1370,chitresh harlan,babb,1991,copenhagen,defender,fc nordsjelland,moscow,estadio da luz-*,2011,atsufumi comparetto
5460,gang vivekananda,hofstetter,1983-*,mobile,midfield,fc dinamo bucuresti,hamburg,king power stadium,2013,suranjan sakurai
2123,ruck williams,leenaerts,1995,nice,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
953,gernod sowmitri,harloff,1991,monterrey,forward,tianjin teda f.c.,cardiff,estadio da luz-*,2011,atsufumi comparetto
2768,daisy ryotaro,felciano,1976,milan-*,midfield,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
11885,elie mart,otillio,1982-*,zihuatenejo,defender,fc bayern munich,seattle,san siro stadium,2011,atsufumi comparetto
10619,daisy ryotaro,felciano,1976,milan,midfield-*,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
10322,jialin huan,rensink,1976,billings-*,midfield,s.c. braga,gelsenkirchen,sporting park,2013,henryk kochs
8799,tatuo bongki,scofield,1992,birmingham,defender,fc bayern munich,seattle,san siro stadium,2011,atsufumi comparetto
11262,fiora avinash,rosinski,1993,palm,defender,the new saints f.c.,arlington,parc des princes,2014,robbert flach
8955,philip sachio,yoccoz,1975,dayton-*,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
8518,attila adelheit,ebbinghaus,1983-*,manchester,forward,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
7973,brad zhaofang,dighe,1977,frankfurt-*,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
1898,ramakant elgin,schachter,1990,sun,forward,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
5161,hiroyuke hagbal,ro;dl,1992,montgomery,goalkeeper,royal antwerp f.c.-*,salvador,bmo field,2011,rashi papadourakis
8828,hucang xiaoyong,bernabeu,1996,boise,goalkeeper,a.c. perugia calcio,solna,balaidos,2013,aiqun levergood
1877,maggie zhiqiang,dabipi,1980,la,defender-*,p.a.o.k fc,tokyo,allianz arena olympic stadium munich,2012,sreenivas wohr
4798,mieke yoshikane,roussille,1985,abidjan,midfield,valencia cf,montevideo,stadio olimpico,2011,veit luks
10652,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
10389,martii mischa,matyska,1978,pasco,goalkeeper,the new saints f.c.,arlington,parc des princes,2011,mayan tautenhahn
5083,antonius ard,rikino,1975,prague,defender-*,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
8994,luitpold avra,guyton,1981,des,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2011,srikanth chimia
927,dagmar marilde,shackel,1985,memphis,goalkeeper,royal antwerp f.c.,london,santiago bernabeu stadium,2011,atsufumi comparetto
5642,catuscia ivo,miles,1984,guaymas,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
6352,yadran mechthild,rayne,1983,south,forward,fc anzhi makhachkala,tokyo,bmo field,2011,robert lally
2719,ryoichi ilan,togni,1992,vienna,forward,a.c. perugia calcio,solna,balaidos,2013,aiqun levergood
8128,nili reese,kopanas,1975,augusta-*,goalkeeper,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
1823,nicol kathrin,badache,1994,key,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
10073,zizette polina,herger,1980-*,el,goalkeeper,seattle sounders,dortmund,stadio san paolo,2013,aiqun levergood
5000,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2012,bernando jesus
6456,rastislav stevo,bellosta,1976,cozumel,forward-*,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
7500,nalvo shaygan,handschuh,1996,missoula,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
11109,woei dongmo,ogawa,1988,aguascalientes,defender,boavista f.c.,naples,veltins-arena,2014,piera faustini
2031,laird capers,aigrain,1990,vail,defender,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
7307,renganathan sihai,godo,1989,baton,defender,valencia cf,montevideo,camp nou,2011,veit luks
1059,osmar norton,gove,1975,paris-*,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,atsufumi comparetto
8881,hongbing kevin,nozaka,1977,berlin-*,defender,s.c. braga,gelsenkirchen,sporting park,2013,shyamala gibbs
7551,osmar norton,gove,1975,paris,defender-*,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
7218,jialin sartaj,vinay,1995,santiago,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11392,sangjin martin,sezan,1985,lisbon,midfield,new york red bulls,solna,allianz arena olympic stadium munich,2012,atsuyuki jayaprakash
7229,farshid zubin,seppanen,1983-*,washington,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
6004,omer ponnarasu,savaria,1976,vancouver-*,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
5298,graham kukhamay,mccain,1989,barcelona,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
3665,noe aurelie,konikowska,1976,jacksonville-*,defender,new york red bulls,solna,allianz arena olympic stadium munich,2012,atsuyuki jayaprakash
980,daisy ryotaro,felciano,1976,milan-*,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
4675,giuliano nobuhiko,roeseler,1994,st,forward,fc spartak moscow,rio de janeiro,jan breydel stadium,2012,olavi gurd
1736,corentin luping,gevinti,1979,amarillo,forward,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
1435,anandeep marinus,balboni,1994,guangzhou,midfield,borussia monchengladbach,cardiff,estadio da luz,2012,jeremy cantu
1395,athushi belli,gull,1977,key-*,defender,s.c. braga,gelsenkirchen,sporting park,2013,bernando jesus
4091,afke vlad,tischendorf,1997,worcester,midfield,borussia monchengladbach,cardiff,estadio da luz,2012,jeremy cantu
271,vishwani konrad,dingle,1983,casper,midfield,fc spartak moscow,rio de janeiro,jan breydel stadium,2012,olavi gurd
8052,osmar norton,gove,1975,paris-*,midfield,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
904,xiaola jinhwan,steffan,1977,chihuahua,midfield-*,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
3077,cherri toshiaki,musselman,1984,valdosta,midfield,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
2257,fortune orestes,waack,1989,cape,forward,juventus-*,salvador,bmo field,2010,masum kasprzak
5366,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
3974,osmar norton,gove,1975,paris-*,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
12026,osmar norton,gove,1975,paris-*,midfield,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
8858,guardian yongjoon,pierro,1994,chattanooga,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
7354,surapol yechezkel,noltemeier,1984,reno,midfield,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
9195,renganathan sihai,godo,1989,baton,defender,valencia cf,montevideo,camp nou,2011,veit luks
8178,nasreddine ratko,lesperance,1995,buffalo,goalkeeper,new york red bulls,brasilia,san siro stadium,2012,atsuyuki jayaprakash
3588,jefferson chenxi,goss,1987,rochester,defender,p.a.o.k fc,tokyo,king power stadium,2012,xiaomin saoudi
5536,laird capers,aigrain,1990,vail,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
126,annabelle katsunori,rouchaleau,1994,wilmington,defender,valencia cf,montevideo,santiago bernabeu stadium,2011,atsufumi comparetto
5864,alfred giovanni,larab,1990,colorado,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
10626,graham kukhamay,mccain,1989,barcelona,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
7251,daisy ryotaro,felciano,1976,milan-*,goalkeeper,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
8872,masahisa prabhav,blaschek,1980,indianapolis,midfield-*,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
427,rudie subbu,hermanns,1992,sao,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
3334,antonius ard,rikino,1975,prague,defender-*,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
2093,yadran mechthild,rayne,1983,south,forward,juventus,salvador,bmo field,2011,ilyoung giese
841,tatuo bongki,scofield,1992,birmingham,forward,s.c. braga,gelsenkirchen,sporting park,2013,shyamala gibbs
1069,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
8906,hongsing marla,kubicka,1993,barcelona,goalkeeper,montpellier hsc,recife,stade velodrome,2013,bernando jesus
9522,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga-*,gelsenkirchen,sporting park,2011,anupam oxenboll
8237,wonhee chrysantos,cremilleux,1981-*,melbourne,defender,new york red bulls,brasilia,san siro stadium,2012,atsuyuki jayaprakash
10867,rastislav stevo,bellosta,1976,cozumel,forward-*,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
7592,iko fujio,ducasse,1985,dothan,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
1418,sava lui,schmerl,1977,las-*,defender,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
11443,elenora noriyuki,gawlick,1988,orange,goalkeeper,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
8050,giuliano nobuhiko,roeseler,1994,st,forward,fc spartak moscow,rio de janeiro,jan breydel stadium,2012,olavi gurd
316,joxan barb,eisenstadt,1977,conakry,forward,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
4927,petru bapiraju,harbison,1984,lome,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
4382,iko fujio,ducasse,1985,dothan,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
7443,jianlin guanghui,rudstrom,1979,des,forward,a.c. perugia calcio,solna,donbass arena,2011,nabih rios
4214,shunge wop,latch,1982-*,guatemala,forward,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
4944,martii mischa,matyska,1978,pasco,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2012,sigenobu bodagala
3996,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
7365,ernest chiemi,broch,1989,birmingham,defender,a.c. perugia calcio,solna,balaidos,2013,aiqun levergood
1472,giuliano nobuhiko,roeseler,1994,st,forward,fc spartak moscow,rio de janeiro,jan breydel stadium,2012,olavi gurd
8117,jianlin guanghui,rudstrom,1979,des,defender-*,valencia cf,montevideo,camp nou,2011,veit luks
8090,yili junjie,walrath,1988,beaumont,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
5308,abhaya win,senator,1978,el,defender-*,a.c. perugia calcio,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
11177,andres yahya,wolin,1980,istanbul,goalkeeper,sv werder bremen,barcelona,boleyn ground,2011,sigenobu bodagala
7519,clay pawel,kadar,1991,sarasota,defender,royal antwerp f.c.-*,salvador,bmo field,2011,rashi papadourakis
12470,eleftherios maxwell,bollman,1986,brussels,midfield,a.c. perugia calcio,solna,balaidos,2013,aiqun levergood
6962,joe myung,coppola,1975,ciudad-*,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
3802,iko fujio,ducasse,1985,dothan,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
587,abdalla susannne,hoare,1982-*,gulfport,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
